id,publication,archive
https://euvsdisinfo.eu/report/anglo-saxon-owners-behind-la-stampas-attack-on-russian-doctors/,https://www.fondsk.ru/news/2020/04/09/uchebniki-po-antisovetskoj-propagande-esche-ne-sgnili-50575.html,https://web.archive.orghttps://www.fondsk.ru/news/2020/04/09/uchebniki-po-antisovetskoj-propagande-esche-ne-sgnili-50575.html
https://euvsdisinfo.eu/report/no-russian-soldiers-in-donbass/,https://hu.news-front.info/2020/04/08/kreml-koronavirus-ide-vagy-oda-a-krimmel-ne-is-probalkozzanak/,https://web.archive.orghttps://hu.news-front.info/2020/04/08/kreml-koronavirus-ide-vagy-oda-a-krimmel-ne-is-probalkozzanak/
https://euvsdisinfo.eu/report/ukrainians-attempt-to-save-people-from-coronavirus-using-plastic-bags/,https://rusvesna.su/news/1586283087,https://web.archive.orghttps://rusvesna.su/news/1586283087
https://euvsdisinfo.eu/report/eu-member-states-were-just-thinking-of-themselves-during-the-coronavirus-crisis/,https://arabic.rt.com/press/1101894-%D9%82%D8%B1%D8%A7%D8%B5%D9%86%D8%A9-%D8%A7%D9%84%D9%82%D8%B1%D9%86-%D8%A7%D9%84%D8%AD%D8%A7%D8%AF%D9%8A-%D9%88%D8%A7%D9%84%D8%B9%D8%B4%D8%B1%D9%8A%D9%86/,https://web.archive.orghttps://ar.rt.com/nm86
https://euvsdisinfo.eu/report/removal-of-konev-statue-in-prague-is-rewriting-of-history/,https://arabic.sputniknews.com/russia/202004081045113296-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A-%D9%8A%D8%B9%D9%84%D9%86-%D8%B9%D9%86-%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B3%D8%A4%D9%88%D9%84%D9%8A%D9%86-%D8%A7%D9%84%D8%A3%D8%AC%D8%A7%D9%86%D8%A8-%D8%AA%D8%B2%D9%8A%D9%8A%D9%81-%D8%A7%D9%84%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%8A%D8%A9-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9/,https://web.archive.orghttps://sptnkne.ws/BYfa
https://euvsdisinfo.eu/report/removal-of-konev-statue-in-prague-is-rewriting-of-history/,https://www.urdupoint.com/arabic/story/887622.html,https://web.archive.orghttps://www.urdupoint.com/arabic/story/887622.html
https://euvsdisinfo.eu/report/coronavirus-gave-the-baltic-states-a-new-reason-for-russophobia/,https://vz.ru/world/2020/4/7/1032712.html,https://web.archive.orghttps://vz.ru/world/2020/4/7/1032712.html
https://euvsdisinfo.eu/report/new-world-order-kissinger-solution-coronavirus-covid-19/,https://es.news-front.info/2020/04/07/kissinger-dice-que-incluso-estados-unidos-no-puede-derrotar-al-coronavirus-covid-19-solo-su-solucion-el-gobierno-del-nuevo-orden-mundial-por-supuesto/,https://web.archive.orghttps://es.news-front.info/2020/04/07/kissinger-dice-que-incluso-estados-unidos-no-puede-derrotar-al-coronavirus-covid-19-solo-su-solucion-el-gobierno-del-nuevo-orden-mundial-por-supuesto/
https://euvsdisinfo.eu/report/the-campaign-predicting-hundreds-of-thousands-of-deaths-by-covid-19-is-a-lie/,https://southfront.org/fake-coronavirus-data-fear-campaign-spread-of-the-covid-19-infection/,https://web.archive.orghttps://southfront.org/fake-coronavirus-data-fear-campaign-spread-of-the-covid-19-infection/
https://euvsdisinfo.eu/report/even-the-coronavirus-did-not-distract-lithuania-from-eternal-disease-called-russophobia/,https://ru.armeniasputnik.am/radio/20200407/22654181/Gasparyan-v-Litve-umudrilis-dazhe-situatsiyu-s-koronavirusom-privyazat-k-Rossii.html,https://web.archive.orghttps://ru.armeniasputnik.am/radio/20200407/22654181/Gasparyan-v-Litve-umudrilis-dazhe-situatsiyu-s-koronavirusom-privyazat-k-Rossii.html
https://euvsdisinfo.eu/report/ukraine-is-now-a-colony-of-the-imf-and-george-soros/,https://youtube.com/watch?v=Bo1FAeiL-WY&t=1740,https://web.archive.orghttps://youtu.be/Bo1FAeiL-WY?t=1741
https://euvsdisinfo.eu/report/the-main-root-of-the-eu-was-blown-out-during-the-coronavirus/,https://katehon.com/ar/article/lnzm-lmryd-zm-lnzm-llmy-fy-zl-jyh-kwrwn,https://web.archive.orghttps://katehon.com/ar/article/lnzm-lmryd-zm-lnzm-llmy-fy-zl-jyh-kwrwn
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,http://geoposts.ge/society/4578--covid-19-.html,https://web.archive.orghttp://geoposts.ge/society/4578--covid-19-.html
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://geonewest.com/2020/04/07/%E1%83%95%E1%83%98%E1%83%9C-%E1%83%90%E1%83%A0%E1%83%98%E1%83%A1-%E1%83%9E%E1%83%98%E1%83%A0%E1%83%9D%E1%83%95%E1%83%9C%E1%83%94%E1%83%91%E1%83%90-%E1%83%A0%E1%83%9D%E1%83%9B%E1%83%94%E1%83%9A/,https://web.archive.orghttps://geonewest.com/2020/04/07/%E1%83%95%E1%83%98%E1%83%9C-%E1%83%90%E1%83%A0%E1%83%98%E1%83%A1-%E1%83%9E%E1%83%98%E1%83%A0%E1%83%9D%E1%83%95%E1%83%9C%E1%83%94%E1%83%91%E1%83%90-%E1%83%A0%E1%83%9D%E1%83%9B%E1%83%94%E1%83%9A/
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,http://exclusivenews.ge/post/182127,https://web.archive.orghttp://exclusivenews.ge/post/182127
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://abcnews.com.ge/v-mire/94--covid-19-.html,https://web.archive.orghttps://abcnews.com.ge/v-mire/94--covid-19-.html
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://www.kp.ru/daily/27110.5/4192330/?see-also.number=49#see-also,https://web.archive.orghttps://www.kp.ru/daily/27110.5/4192330/?see-also.number=49#see-also
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://bbcnewss.website/2020/04/06/%D0%B2-%D1%81%D1%88%D0%B0-%D0%B0%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%B0%D0%BD-%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D1%82%D0%B5%D0%BB%D1%8C-covid-19-%D0%B4%D0%BB%D1%8F-%D0%BA%D0%B8%D1%82%D0%B0%D1%8F/?fbclid=IwAR2ow31ZuxO0ucqbnFfe1qkCF-7c71OvFrjUUAF3bV9EDFYuMnu5QOAD54A,https://web.archive.orghttps://bbcnewss.website/2020/04/06/%D0%B2-%D1%81%D1%88%D0%B0-%D0%B0%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%B0%D0%BD-%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D1%82%D0%B5%D0%BB%D1%8C-covid-19-%D0%B4%D0%BB%D1%8F-%D0%BA%D0%B8%D1%82%D0%B0%D1%8F/?fbclid=IwAR2ow31ZuxO0ucqbnFfe1qkCF-7c71OvFrjUUAF3bV9EDFYuMnu5QOAD54A
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://ipne.ws/novosti-mira/sobytiya-i-fakty/smi-v-ssha-arestovan-sozdatel-covid-19-dlya-ki/,https://web.archive.orghttps://ipne.ws/novosti-mira/sobytiya-i-fakty/smi-v-ssha-arestovan-sozdatel-covid-19-dlya-ki/
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://asia-times.org/glavnaya/8119-srochno-novosti-v-ssha-arestovan-sozdatel-covid-19-dlya-kitaya-video.html,https://web.archive.orghttps://asia-times.org/glavnaya/8119-srochno-novosti-v-ssha-arestovan-sozdatel-covid-19-dlya-kitaya-video.html
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,http://press.cnnnews.ru.com/post/1671?fbclid=IwAR0r-ow1lSc5MJRKlafrkEg2LQwIw85EjWJ32fu6li37bQFqBBKXXXGQfHM,https://web.archive.orghttp://press.cnnnews.ru.com/post/1671?fbclid=IwAR0r-ow1lSc5MJRKlafrkEg2LQwIw85EjWJ32fu6li37bQFqBBKXXXGQfHM
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://rua.gr/news/koronavirus/35436-v-ssha-arestovan-sozdatel-covid-19.html,https://web.archive.orghttps://rua.gr/news/koronavirus/35436-v-ssha-arestovan-sozdatel-covid-19.html
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://yandex.ru/news/story/V_SSHA_arestovan_sozdatel_Covid-19_dlya_Kitaya--0c58822415b348e72d0aaa2a3c501e09?lr=213&lang=ru&stid=PSZUo4akSWZJ2tzy&persistent_id=93253569&rubric=world&from=rubric,https://web.archive.orghttps://yandex.ru/news/story/V_SSHA_arestovan_sozdatel_Covid-19_dlya_Kitaya--0c58822415b348e72d0aaa2a3c501e09?lr=213&lang=ru&stid=PSZUo4akSWZJ2tzy&persistent_id=93253569&rubric=world&from=rubric
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://barometr.info/archives/39317,https://web.archive.orghttps://barometr.info/archives/39317
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://qazweek.kz/ru/2020/04/06/%D0%B2-%D1%81%D1%88%D0%B0-%D0%B0%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%B0%D0%BD-%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D1%82%D0%B5%D0%BB%D1%8C-covid-19-%D0%B4%D0%BB%D1%8F-%D0%BA%D0%B8%D1%82%D0%B0%D1%8F/,https://web.archive.orghttps://qazweek.kz/ru/2020/04/06/%D0%B2-%D1%81%D1%88%D0%B0-%D0%B0%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%B0%D0%BD-%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D1%82%D0%B5%D0%BB%D1%8C-covid-19-%D0%B4%D0%BB%D1%8F-%D0%BA%D0%B8%D1%82%D0%B0%D1%8F/
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,http://smi2.ru/article/83281187,https://web.archive.orghttp://smi2.ru/article/83281187
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://evening-mail.ru/obshhestvo/v-ssha-arestovan-sozdatel-covid-19-dlya-kitaya/3667,https://web.archive.orghttps://evening-mail.ru/obshhestvo/v-ssha-arestovan-sozdatel-covid-19-dlya-kitaya/3667
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,http://alternathistory.com/v-ssha-arestovan-sozdatel-covid-19/,https://web.archive.orghttp://alternathistory.com/v-ssha-arestovan-sozdatel-covid-19/
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://pikabu.ru/story/v_ssha_arestovan_sozdatel_covid19_dlya_kitaya_7347339,https://web.archive.orghttps://pikabu.ru/story/v_ssha_arestovan_sozdatel_covid19_dlya_kitaya_7347339
https://euvsdisinfo.eu/report/harvard-professor-arrested-for-creating-covid-19/,https://amediainfo.ru/?p=9766,https://web.archive.orghttps://amediainfo.ru/?p=9766
https://euvsdisinfo.eu/report/american-scientists-created-the-coronavirus-in-2015/,https://katehon.com/ar/article/fyrws-kwrwn-wthwlt-lsys-lkhrjy-llnzm-llmy,https://web.archive.orghttps://katehon.com/ar/article/fyrws-kwrwn-wthwlt-lsys-lkhrjy-llnzm-llmy
https://euvsdisinfo.eu/report/us-obtained-a-coronavirus-back-in-2015/,https://katehon.com/ar/article/fyrws-kwrwn-wthwlt-lsys-lkhrjy-llnzm-llmy,https://web.archive.orghttps://katehon.com/ar/article/fyrws-kwrwn-wthwlt-lsys-lkhrjy-llnzm-llmy
https://euvsdisinfo.eu/report/us-obtained-a-coronavirus-back-in-2015/,https://www.politics-dz.com/%D9%81%D9%8A%D8%B1%D8%B3-%D9%83%D9%88%D9%81%D9%8A%D8%AF-19-%D9%83%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AC%D8%AF-%D9%88%D8%AA%D8%AD%D9%88%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3/,https://web.archive.orghttps://www.politics-dz.com/%D9%81%D9%8A%D8%B1%D8%B3-%D9%83%D9%88%D9%81%D9%8A%D8%AF-19-%D9%83%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AC%D8%AF-%D9%88%D8%AA%D8%AD%D9%88%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3/
https://euvsdisinfo.eu/report/us-obtained-a-coronavirus-back-in-2015/,https://www.elhayatalarabiya.net/ar/%D9%81%D9%8A%D8%B1%D8%B3-%D9%83%D9%88%D9%81%D9%8A%D8%AF-19-%D9%83%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AC%D8%AF-%D9%88%D8%AA%D8%AD%D9%88%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3/,https://web.archive.orghttps://www.elhayatalarabiya.net/ar/%D9%81%D9%8A%D8%B1%D8%B3-%D9%83%D9%88%D9%81%D9%8A%D8%AF-19-%D9%83%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AC%D8%AF-%D9%88%D8%AA%D8%AD%D9%88%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3/
https://euvsdisinfo.eu/report/us-obtained-a-coronavirus-back-in-2015/,http://www.arabjo.net/?p=54387,https://web.archive.orghttp://www.arabjo.net/?p=54387
https://euvsdisinfo.eu/report/the-global-liberal-world-has-collapsed/,https://www.geopolitica.ru/en/article/pandemic-and-politics-survival-horizons-new-type-dictatorship,https://web.archive.orghttps://www.geopolitica.ru/en/article/pandemic-and-politics-survival-horizons-new-type-dictatorship
https://euvsdisinfo.eu/report/the-global-liberal-world-has-collapsed/,https://www.geopolitica.ru/article/pandemiya-i-politika-vyzhivaniya-gorizonty-diktatury-novogo-tipa,https://web.archive.orghttps://www.geopolitica.ru/article/pandemiya-i-politika-vyzhivaniya-gorizonty-diktatury-novogo-tipa
https://euvsdisinfo.eu/report/the-global-liberal-world-has-collapsed/,https://www.geopolitica.ru/es/article/pandemia-y-politica-de-supervivencia-los-horizontes-de-un-nuevo-tipo-de-dictadura,https://web.archive.orghttps://www.geopolitica.ru/es/article/pandemia-y-politica-de-supervivencia-los-horizontes-de-un-nuevo-tipo-de-dictadura
https://euvsdisinfo.eu/report/the-global-liberal-world-has-collapsed/,https://www.geopolitica.ru/it/article/la-pandemia-e-la-politica-della-sopravvivenza-gli-orizzonti-di-una-nuova-forma-di-dittatura,https://web.archive.orghttps://www.geopolitica.ru/it/article/la-pandemia-e-la-politica-della-sopravvivenza-gli-orizzonti-di-una-nuova-forma-di-dittatura
https://euvsdisinfo.eu/report/the-scientist-who-created-coronavirus-was-arrested-in-usa/,https://rua.gr/news/koronavirus/35436-v-ssha-arestovan-sozdatel-covid-19.html,https://web.archive.orghttps://rua.gr/news/koronavirus/35436-v-ssha-arestovan-sozdatel-covid-19.html
https://euvsdisinfo.eu/report/the-scientist-who-created-coronavirus-was-arrested-in-usa/,https://luga1news.ru/novosti/18823-v-ssha-arestovan-sozdatel-covid-19.html,https://web.archive.orghttps://luga1news.ru/novosti/18823-v-ssha-arestovan-sozdatel-covid-19.html
https://euvsdisinfo.eu/report/the-scientist-who-created-coronavirus-was-arrested-in-usa/,https://eadaily.com/ru/news/2020/04/05/v-ssha-arestovan-sozdatel-covid-19-dlya-kitaya,https://web.archive.orghttps://eadaily.com/ru/news/2020/04/05/v-ssha-arestovan-sozdatel-covid-19-dlya-kitaya
https://euvsdisinfo.eu/report/globalists-funded-soros-use-covid-19-abolish-cash-privacy-family/,https://es.news-front.info/2020/04/05/por-que-no-nos-deshacemos-de-las-familias-y-el-efectivo-globalistas-progresistas-financiados-por-el-sionista-soros-que-usan-el-coronavirus-covid-19-para-impulsar-sus-propias-soluciones-tecnoc/,https://web.archive.orghttps://es.news-front.info/2020/04/05/por-que-no-nos-deshacemos-de-las-familias-y-el-efectivo-globalistas-progresistas-financiados-por-el-sionista-soros-que-usan-el-coronavirus-covid-19-para-impulsar-sus-propias-soluciones-tecnoc/
https://euvsdisinfo.eu/report/as-a-result-of-the-coronavirus-pandemic-liberal-democracies-have-collapsed-and-will-be-replaced-by-harsh-military-medical-dictatorships/,https://www.geopolitica.ru/it/article/la-pandemia-e-la-politica-della-sopravvivenza-gli-orizzonti-di-una-nuova-forma-di-dittatura,https://web.archive.orghttps://www.geopolitica.ru/it/article/la-pandemia-e-la-politica-della-sopravvivenza-gli-orizzonti-di-una-nuova-forma-di-dittatura
https://euvsdisinfo.eu/report/governments-are-fiddling-with-the-numbers-to-exaggerate-the-death-toll-of-the-coronavirus/,http://oneworld.press/?module=articles&action=view&id=1388,https://web.archive.orghttp://oneworld.press/?module=articles&action=view&id=1388
https://euvsdisinfo.eu/report/removal-of-soviet-marshal-konevs-statue-in-prague-is-immoral-and-illegal/,https://youtube.com/watch?v=5eWZu1yaTNE&t=2573,https://web.archive.orghttps://www.youtube.com/watch?v=5eWZu1yaTNE
https://euvsdisinfo.eu/report/the-eu-left-italy-face-to-face-with-an-invisible-and-terrible-enemy/,https://ru.armeniasputnik.am/analytics/20200404/22627715/Pandemiya-vyyavila-prioritety-ili-Kak-flagi-Evrosoyuza-perekochevyvayut-v-italyanskie-chulany.html,https://web.archive.orghttps://ru.armeniasputnik.am/analytics/20200404/22627715/Pandemiya-vyyavila-prioritety-ili-Kak-flagi-Evrosoyuza-perekochevyvayut-v-italyanskie-chulany.html
https://euvsdisinfo.eu/report/texan-separatism-is-on-the-rise-because-of-the-covid-19-outbreak/,https://www.fondsk.ru/news/2020/04/03/smi-nagnetaut-v-soedinennyh-shtatah-atmosferu-straha-i-neuverennosti-50530.html,https://web.archive.orghttps://www.fondsk.ru/news/2020/04/03/smi-nagnetaut-v-soedinennyh-shtatah-atmosferu-straha-i-neuverennosti-50530.html
https://euvsdisinfo.eu/report/is-the-pandemic-used-to-introduce-absolute-social-control/,https://www.strategic-culture.org/news/2020/04/02/ground-control-planet-lockdown-only-test/,https://web.archive.orghttps://www.strategic-culture.org/news/2020/04/02/ground-control-planet-lockdown-only-test/
https://euvsdisinfo.eu/report/europes-claims-about-alleged-russian-disinformation-concerning-the-coronavirus-pandemic-spring-from-its-desire-to-blame-others-for-its-own-problems-with-the-pandemic/,https://it.sputniknews.com/intervista/202004038930632-vladimir-chizhov-il-coronavirus-non-sara-linizio-della-fine-dellue/,https://web.archive.orghttps://it.sputniknews.com/intervista/202004038930632-vladimir-chizhov-il-coronavirus-non-sara-linizio-della-fine-dellue/
https://euvsdisinfo.eu/report/the-european-union-has-not-helped-its-partners-fight-the-coronavirus/,https://ar.shafaqna.com/fn/518374/,https://web.archive.orghttps://ar.shafaqna.com/fn/518374/
https://euvsdisinfo.eu/report/the-european-union-has-not-helped-its-partners-fight-the-coronavirus/,https://www.sahafaty24.net/news/1919485/%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D9%88%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D9%82%D9%88%D9%85%D8%A7%D9%86-%D8%A8%D9%85%D8%A7-%D8%B9%D8%AC%D8%B2-%D8%B9%D9%86%D9%87-%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%81%D9%8A-%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7,https://web.archive.orghttps://www.sahafaty24.net/news/1919485/%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D9%88%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D9%82%D9%88%D9%85%D8%A7%D9%86-%D8%A8%D9%85%D8%A7-%D8%B9%D8%AC%D8%B2-%D8%B9%D9%86%D9%87-%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%81%D9%8A-%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7
https://euvsdisinfo.eu/report/the-european-union-has-not-helped-its-partners-fight-the-coronavirus/,http://www.khabarmasr.com/news/get_news/17505/%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D9%88%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D9%82%D9%88%D9%85%D8%A7%D9%86-%D8%A8%D9%85%D8%A7-%D8%B9%D8%AC%D8%B2-%D8%B9%D9%86%D9%87-%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%81%D9%8A-%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7,https://web.archive.orghttp://www.khabarmasr.com/news/get_news/17505/%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D9%88%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D9%82%D9%88%D9%85%D8%A7%D9%86-%D8%A8%D9%85%D8%A7-%D8%B9%D8%AC%D8%B2-%D8%B9%D9%86%D9%87-%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%81%D9%8A-%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7
https://euvsdisinfo.eu/report/the-european-union-has-not-helped-its-partners-fight-the-coronavirus/,https://www.kachaf.com/details.php?n=5e87960dc4857f3a480fa3a7,https://web.archive.orghttps://www.kachaf.com/details.php?n=5e87960dc4857f3a480fa3a7
https://euvsdisinfo.eu/report/the-european-union-has-not-helped-its-partners-fight-the-coronavirus/,https://sahafaty.com/news14040414.htm,https://web.archive.orghttps://sahafaty.com/news14040414.htm
https://euvsdisinfo.eu/report/the-eus-claims-that-russian-media-are-conducting-a-disinformation-campaign-regarding-the-coronavirus-are-an-expression-of-the-the-wests-russophobia/,https://it.sputniknews.com/mondo/202004038934423-le-notizie-sugli-aiuti-russi-ad-altri-paesi-contro-covid-19-non-sono-falsi---mini-esteri-tedesco/,https://web.archive.orghttps://it.sputniknews.com/mondo/202004038934423-le-notizie-sugli-aiuti-russi-ad-altri-paesi-contro-covid-19-non-sono-falsi---mini-esteri-tedesco/
https://euvsdisinfo.eu/report/amid-coronavirus-the-west-forgot-about-the-so-called-russian-threat-and-the-baltic-states/,https://www.rubaltic.ru/article/politika-i-obshchestvo/03042020-udar-v-spinu-pribaltike-ssha-prizyvayut-nato-obedinitsya-s-rossiey/,https://web.archive.orghttps://www.rubaltic.ru/article/politika-i-obshchestvo/03042020-udar-v-spinu-pribaltike-ssha-prizyvayut-nato-obedinitsya-s-rossiey/
https://euvsdisinfo.eu/report/the-covid-19-crisis-is-manufactured-by-media-and-might-lead-to-the-breakup-of-russia/,https://southfront.org/while-the-world-is-in-disarray-covid-19-is-breaking-up-russia/,https://web.archive.orghttps://southfront.org/while-the-world-is-in-disarray-covid-19-is-breaking-up-russia/
https://euvsdisinfo.eu/report/the-bankers-and-the-military-prepare-a-takeover-in-the-us/,http://realtribune.ru/news/news/3969,https://web.archive.orghttp://realtribune.ru/news/news/3969
https://euvsdisinfo.eu/report/the-bankers-and-the-military-prepare-a-takeover-in-the-us/,https://www.voltairenet.org/article209570.html,https://web.archive.orghttps://www.voltairenet.org/article209570.html
https://euvsdisinfo.eu/report/eu-tries-to-finish-off-with-italy-amid-coronavirus-because-the-country-opposed-russia-sanctions/,https://www.1tv.ru/news/2020-04-02/383078-koronavirus_proveryaet_na_prochnost_sistemu_vzaimootnosheniy_mezhdu_evropeyskimi_stranami,https://web.archive.orghttps://www.1tv.ru/news/2020-04-02/383078-koronavirus_proveryaet_na_prochnost_sistemu_vzaimootnosheniy_mezhdu_evropeyskimi_stranami
https://euvsdisinfo.eu/report/nato-has-completely-exhausted-its-reasons-for-existence-in-the-situation-of-the-coronavirus-pandemics/,https://pl.sputniknews.com/opinie/2020040212179853-pani-minister-za-godzine-wsrod-medrcow-nato-sputnik/,https://web.archive.orghttps://pl.sputniknews.com/opinie/2020040212179853-pani-minister-za-godzine-wsrod-medrcow-nato-sputnik/
https://euvsdisinfo.eu/report/the-goal-of-ukrainian-reforms-is-to-reduce-the-countrys-population-by-15-million-people/,https://youtube.com/watch?v=eQ4xYFYZ4yk&t=155,https://web.archive.orghttps://youtu.be/eQ4xYFYZ4yk?t=156
https://euvsdisinfo.eu/report/the-west-cannot-resolve-the-coronavirus-crisis-without-russian-help/,https://youtube.com/watch?v=Bi72_bAUJeg&t=240,https://web.archive.orghttps://youtu.be/Bi72_bAUJeg?t=240
https://euvsdisinfo.eu/report/bill-gates-foundation-manufacture-wuhan-coronavirus-outbreak-by-funding-both-the-creation-of-the-virus-and-the-vaccine/,https://flux.md/stiri/bill-gates-the-coronavirus-conspiracy?fbclid=IwAR3YAhWmiOOArFaYF3VoJ9sHJOn_0a1QbOhv_38ZNGiaAyJ6HHvCstXF1Ak,https://web.archive.orghttps://flux.md/stiri/bill-gates-the-coronavirus-conspiracy?fbclid=IwAR3YAhWmiOOArFaYF3VoJ9sHJOn_0a1QbOhv_38ZNGiaAyJ6HHvCstXF1Ak
https://euvsdisinfo.eu/report/european-project-is-dead-eu-is-incapable-of-handling-the-coronavirus-crisis/,https://tsargrad.tv/articles/proekt-evrosojuz-poshjol-ko-dnu-zatjanet-li-v-voronku-rossiju_245905,https://web.archive.orghttps://tsargrad.tv/articles/proekt-evrosojuz-poshjol-ko-dnu-zatjanet-li-v-voronku-rossiju_245905
https://euvsdisinfo.eu/report/the-italian-parliament-lowers-the-flag-of-the-european-union/,https://www.fondsk.ru/news/2020/03/31/v-italjanskom-parlamente-spuskajut-flag-evropejskogo-souza-50502.html,https://web.archive.orghttps://www.fondsk.ru/news/2020/03/31/v-italjanskom-parlamente-spuskajut-flag-evropejskogo-souza-50502.html
https://euvsdisinfo.eu/report/eu-has-failed-in-greece-spain-and-abandoned-italy/,https://youtube.com/watch?v=p6mx6HkbViM&t=1330,https://web.archive.orghttps://youtu.be/p6mx6HkbViM
https://euvsdisinfo.eu/report/dictatorships-are-better-at-curbing-coronavirus/,https://youtube.com/watch?v=8YKXilj3T6I&t=705,https://web.archive.orghttps://youtu.be/8YKXilj3T6I
https://euvsdisinfo.eu/report/the-eu-is-dead-because-while-the-european-union-abandoned-italy-only-russia-china-and-cuba-gave-the-country-a-helping-hand/,https://francais.rt.com/magazines/cest-cash/73467-epidemie-economie-dans-la-tourmente,https://web.archive.orghttps://francais.rt.com/magazines/cest-cash/73467-epidemie-economie-dans-la-tourmente
