id,publication,archive
https://euvsdisinfo.eu/report/the-western-hysteria-about-russia-is-part-of-a-desire-to-inflict-damage/,https://www.skay.press/world/183705/%D8%B1%D8%AF%D8%A9-%D8%A7%D9%84%D9%81%D8%B9%D9%84-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%AA%D8%B3%D9%85%D9%8A%D9%85-%D9%86%D8%A7%D9%81%D8%A7%D9%84%D9%86%D9%8A-%D8%AC%D8%B2%D8%A1-%D9%85%D9%86-%D8%AA%D9%88%D8%AC%D9%87-%D8%B9%D8%A7%D9%85-%D9%86%D8%AD%D9%88-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%85%D8%B9-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7,http://app.cappture.cc/snapshots/1eaf27fa-144b-6fec-b8c8-0e1fafafde16
https://euvsdisinfo.eu/report/the-western-hysteria-about-russia-is-part-of-a-desire-to-inflict-damage/,https://www.yaf3press.net/world/139873/%D8%B1%D8%AF%D8%A9-%D8%A7%D9%84%D9%81%D8%B9%D9%84-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%AA%D8%B3%D9%85%D9%8A%D9%85-%D9%86%D8%A7%D9%81%D8%A7%D9%84%D9%86%D9%8A-%D8%AC%D8%B2%D8%A1-%D9%85%D9%86-%D8%AA%D9%88%D8%AC%D9%87-%D8%B9%D8%A7%D9%85-%D9%86%D8%AD%D9%88-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%85%D8%B9-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7,http://app.cappture.cc/snapshots/1eaf27fa-144c-629e-b5bd-0e1fafafde16
https://euvsdisinfo.eu/report/kyiv-doesnt-recognise-the-luhansk-and-donetsk-peoples-republics-as-ukrainian-territory/,https://www.novoross.info/lugansk/61385-ukraina-otkazalas-ot-donbassa-zapretiv-vybory-v-regione-deputat-molodezhnogo-parlamenta-lnr.html,http://app.cappture.cc/snapshots/1eaf29b4-55c3-6da6-be47-0e1fafafde16
https://euvsdisinfo.eu/report/ukraine-continues-policy-of-genocide-because-it-will-not-buy-russian-covid-vaccine/,https://riafan.ru/1309630-onishenko-nazval-politikoi-genocida-otkaz-kieva-ot-rossiiskoi-vakciny?from=block_exclusive1,http://app.cappture.cc/snapshots/1eaf2c7c-2b3d-6b2a-83a3-0e1fafafde16
https://euvsdisinfo.eu/report/germanys-deep-state-use-navalny-to-force-merkel-to-scrap-nord-stream-2/,https://southfront.org/the-navalny-case-merkel-vs-german-deep-state/,http://app.cappture.cc/snapshots/1eaf3410-01ff-6a38-832b-0e1fafafde16
https://euvsdisinfo.eu/report/george-soros-funds-murderers-and-glorifies-them/,https://news.am/arm/news/601020.html,http://app.cappture.cc/snapshots/1eaf3471-ba7b-6c36-9670-0e1fafafde16
https://euvsdisinfo.eu/report/the-united-states-is-behind-the-protests-in-belarus/,https://news.am/arm/news/601050.html,http://app.cappture.cc/snapshots/1eaf34d8-9f0b-6958-86b7-0e1fafafde16
https://euvsdisinfo.eu/report/pending-check-navalny-was-not-poisoned-by-novichok-would-have-died-before-transported-to-germany/,https://de.news-front.info/2020/09/08/was-mit-nawalny-passiert-ist-toxikologe-enthullt-einzelheiten-des-vorfalls/,http://app.cappture.cc/snapshots/1eaf4dc5-02e0-646a-bd47-0e1fafafde16
https://euvsdisinfo.eu/report/with-navalny-poisoning-the-usa-sends-a-message-buy-our-lng-instead-of-the-russian-gas-because-we-kill-only-black-people/,https://pl.sputniknews.com/pisza-dla-nas/2020090813026924-z-rosja-trzeba-grac-ostro-serio-sputnik/,http://app.cappture.cc/snapshots/1eaf6714-e76e-66e6-ba65-0e1fafafde16
https://euvsdisinfo.eu/report/navalny-novichok-secret-services/,https://fr.news-front.info/2020/09/07/navalny-et-novichok-quelques-questions-tres-inconfortables/,http://app.cappture.cc/snapshots/1eaf1085-b412-6d50-8028-0e1fafafde16
https://euvsdisinfo.eu/report/navalny-novichok-secret-services/,https://en.news-front.info/2020/09/07/navalny-and-novichok-substance-some-very-uncomfortable-questions/,http://app.cappture.cc/snapshots/1eaf1085-3938-6d5a-9ce5-0e1fafafde16
https://euvsdisinfo.eu/report/navalny-novichok-secret-services/,https://inforuss.info/navalnyj-i-novichok-neskolk/?_utl_t=fb,http://app.cappture.cc/snapshots/1eaf1086-275a-6538-a3af-0e1fafafde16
https://euvsdisinfo.eu/report/navalny-novichok-secret-services/,https://srb.news-front.info/2020/09/07/navaljni-i-novicok-nekoliko-veoma-neudobnih-pitanja/,http://app.cappture.cc/snapshots/1eaf1087-9c92-6016-b927-0e1fafafde16
https://euvsdisinfo.eu/report/navalny-novichok-secret-services/,https://de.news-front.info/2020/09/07/nawalny-und-nowitschok-einige-sehr-unangenehme-fragen/,http://app.cappture.cc/snapshots/1eaf108a-c285-6392-9c00-0e1fafafde16
https://euvsdisinfo.eu/report/navalny-novichok-secret-services/,https://es.news-front.info/2020/09/07/navalny-y-novichok-algunas-preguntas-muy-incomodas/,http://app.cappture.cc/snapshots/1eaf108a-9abb-6ce4-88f9-0e1fafafde16
https://euvsdisinfo.eu/report/navalny-novichok-secret-services/,https://jpgazeta.ru/aleksandr-rodzhers-navalnyj-i-novichok-neskolko-neudobnyh-voprosov/,http://app.cappture.cc/snapshots/1eaf1092-0f1a-61b0-bc0c-0e1fafafde16
https://euvsdisinfo.eu/report/navalnys-poisoning-story-is-a-manifestation-of-the-internal-political-struggle-in-germany/,https://ru.armeniasputnik.am/columnists/20200907/24374188/Zapad-gotov-k-voyne-na-samounichtozhenie.html,http://app.cappture.cc/snapshots/1eaf1400-3c10-62c0-8f55-0e1fafafde16
https://euvsdisinfo.eu/report/alexei-navalny-originally-an-anti-russian-project-was-poisoned-by-his-sponsors/,https://asd.news/articles/v-mire/proekt-navalnyy/,http://app.cappture.cc/snapshots/1eaf0e1a-f8d2-66c4-a7ab-0e1fafafde16
https://euvsdisinfo.eu/report/integration-of-donbas-with-rostov-region-is-historically-predetermined/,https://novorosinform.org/828046,http://app.cappture.cc/snapshots/1eaf111e-1ca0-6b9a-88b8-0e1fafafde16
